1.79926e+0,1.19944e+1
1.75919e+0,1.69687e+1
2.05956e+0,4.85862e+1
2.27067e+0,6.72141e+1
2.80177e+0,3.21131e+1
3.15931e+0,6.87355e+1
3.61636e+0,6.64661e+1
4.13954e+0,1.86099e+2
4.99403e+0,1.12469e+2
5.50594e+0,1.17618e+2
6.20856e+0,8.89134e+1
6.34996e+0,7.68748e+1
7.21424e+0,3.39613e+1
8.32014e+0,3.39613e+1
9.81409e+0,8.40748e+1
1.12339e+1,4.85862e+1
1.29560e+1,4.85862e+1
1.47194e+1,7.02913e+1
1.67228e+1,6.72141e+1
2.01748e+1,4.80455e+1
2.19113e+1,3.35833e+1
2.70363e+1,3.35833e+1
2.95847e+1,1.67798e+1
2.98076e+1,1.22659e+1
