6.71709e+3, 6.97688e-1
6.63521e+3, 7.91805e+0
1.01696e+4, 8.07239e+0
1.01665e+4, 1.08262e+1
1.45584e+4, 1.10388e+1
1.46849e+4, 3.00663e+1
2.10292e+4, 3.01950e+1
2.11382e+4, 2.24006e+1
3.07147e+4, 2.22692e+1
3.07161e+4, 2.12777e+1
4.50665e+4, 2.14761e+1
4.55215e+4, 1.55341e+1
6.61444e+4, 1.55213e+1
6.61529e+4, 1.37462e+1
9.80071e+4, 1.36650e+1
9.85427e+4, 7.75264e+0
1.42494e+5, 7.66835e+0
1.44035e+5, 2.82960e+0
2.11331e+5, 2.81294e+0
2.11347e+5, 2.62055e+0
3.04133e+5, 2.57900e+0
3.07186e+5, 1.97223e+0
4.61777e+5, 1.96052e+0
4.66788e+5, 6.98247e-1
6.81552e+5, 7.04763e-1
6.83569e+5, 4.27030e+0
1.00295e+6, 4.22373e+0
1.00286e+6, 4.57996e+0
1.47141e+6, 4.55300e+0
1.47434e+6, 6.89470e-1
