4.01211e+0,1.20121e+1
4.32007e+0,1.21895e+1
4.32699e+0,2.91721e+1
4.49654e+0,2.91721e+1
4.49654e+0,3.63504e+1
4.66263e+0,3.58212e+1
4.66609e+0,6.20860e+1
4.83564e+0,6.16324e+1
4.83564e+0,7.67981e+1
4.99481e+0,7.79327e+1
4.99481e+0,1.23696e+2
5.16090e+0,1.22793e+2
5.16090e+0,1.10812e+2
5.33045e+0,1.09198e+2
5.33045e+0,9.85441e+1
5.50346e+0,9.85441e+1
5.50346e+0,9.43023e+1
5.66263e+0,9.29293e+1
5.67301e+0,3.66180e+1
5.82872e+0,3.68875e+1
5.82872e+0,4.17849e+1
6.00173e+0,4.02806e+1
6.00173e+0,1.85147e+1
6.16436e+0,1.87882e+1
6.16436e+0,5.98508e+0
6.50346e+0,5.81208e+0
6.49827e+0,1.02977e+0
